scenario,scale,architecture,regime,real_pct,synthetic_pct,seed,eval_domain,eval_dataset,metric,class,value,selected_seed,source_file
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.2994445336742623,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AR_1,pedestrian,0.012959649555774926,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.11128146594274431,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.3357369817374136,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.3294107860866467,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AP_50,cyclist,0.5199978603007496,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AP_75,cyclist,0.3397588045490457,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AR_1,cyclist,0.05006322888857665,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AR_10,cyclist,0.28296332724462553,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,2,synthetic_internal,SYNTHIA,AR_100,cyclist,0.3573767036672756,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed2_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50_95,all,0.3693431952889873,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50,all,0.6480723210499808,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_75,all,0.36193605402166423,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_1,all,0.13483490433796227,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_10,all,0.4009589132946675,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_100,all,0.4660238258392682,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50_95,car,0.4853468782010941,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50,car,0.7843950680912383,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_75,car,0.48597442056581525,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_1,car,0.08070612124586515,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_10,car,0.44526577801067707,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_100,car,0.5461042151115187,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50_95,pedestrian,0.3343467913997168,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50,pedestrian,0.6520525196277869,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_75,pedestrian,0.29736257853277703,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_1,pedestrian,0.1286087183503002,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_10,pedestrian,0.3728008352910467,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_100,pedestrian,0.4451318193683112,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50_95,cyclist,0.2883359162661509,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_50,cyclist,0.5077693754309168,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AP_75,cyclist,0.3024711629664005,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_1,cyclist,0.1951898734177215,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_10,cyclist,0.38481012658227853,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,real_internal,BDD,AR_100,cyclist,0.4068354430379747,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\internal\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50_95,all,0.3737298520428134,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50,all,0.5733552804613562,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_75,all,0.38275023583285683,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_1,all,0.04735285412252174,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_10,all,0.26925794887767623,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_100,all,0.40334606839656784,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50_95,car,0.4859388493446903,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50,car,0.6815047996701462,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_75,car,0.509397507765173,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_1,car,0.07938591956993693,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_10,car,0.41392535924738966,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_100,car,0.5166029153313347,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50_95,pedestrian,0.3050922906510099,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50,pedestrian,0.5167491726412577,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_75,pedestrian,0.29942953342523604,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_1,pedestrian,0.013002838104639683,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_10,pedestrian,0.11145422013820334,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_100,pedestrian,0.3356089585389931,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50_95,cyclist,0.33015841613274,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_50,cyclist,0.5218118690726642,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AP_75,cyclist,0.33942366630816134,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_1,cyclist,0.049669804692988616,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_10,cyclist,0.28239426724743566,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,hybrid_70_30,70,30,3,synthetic_internal,SYNTHIA,AR_100,cyclist,0.3578263313193761,False,ADD\One-Stage\Mixed\project\metrics\MIX_70_30_seed3_yolo_dual_eval\synthia\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50_95,all,0.3896152567603987,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50,all,0.6760100811014903,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_75,all,0.3872789960794041,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_1,all,0.14191293588703935,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_10,all,0.4163884746940512,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_100,all,0.48099071055265985,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50_95,car,0.5067497459317597,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50,car,0.8085333819409766,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_75,car,0.512555088547055,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_1,car,0.08163953754953657,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_10,car,0.461929715389906,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_100,car,0.5637998231421741,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50_95,pedestrian,0.34946141817686804,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50,pedestrian,0.6635372271298798,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_75,pedestrian,0.32253232529656994,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_1,pedestrian,0.13270686504829027,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_10,pedestrian,0.38723570869224744,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_100,pedestrian,0.4574001566170713,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50_95,cyclist,0.3126346061725684,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_50,cyclist,0.5559596342336147,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AP_75,cyclist,0.32674957439458735,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_1,cyclist,0.21139240506329116,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_10,cyclist,0.4,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,1,real_internal,BDD,AR_100,cyclist,0.4217721518987341,False,ADD\One-Stage\Real\project\metrics\E1_seed1_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50_95,all,0.39320263031246927,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50,all,0.676807106618646,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_75,all,0.393893651733308,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_1,all,0.14505785837314805,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_10,all,0.42102307797091726,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_100,all,0.483217873452025,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50_95,car,0.5066743378432426,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50,car,0.8061252156698842,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_75,car,0.5133259429760143,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_1,car,0.08145940457865261,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_10,car,0.4620214194478106,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_100,car,0.5634395572004061,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50_95,pedestrian,0.348823016686639,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50,pedestrian,0.6686037564993824,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_75,pedestrian,0.32314646503454997,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_1,pedestrian,0.13168885408509529,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_10,pedestrian,0.3894022448446881,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_100,pedestrian,0.45836596188984596,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50_95,cyclist,0.3241105364075263,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_50,cyclist,0.5556923476866711,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AP_75,cyclist,0.3452085471893598,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_1,cyclist,0.22202531645569618,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_10,cyclist,0.4116455696202532,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,2,real_internal,BDD,AR_100,cyclist,0.42784810126582273,False,ADD\One-Stage\Real\project\metrics\E1_seed2_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_50_95,all,0.3877296945629223,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_50,all,0.6739881504942037,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_75,all,0.3799561819497043,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_1,all,0.14152510031004412,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_10,all,0.41601772512428836,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_100,all,0.48190694803372097,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_50_95,car,0.5070557533194402,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_50,car,0.8083264827779847,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_75,car,0.5141896131221094,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_1,car,0.08168211443356369,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_10,car,0.46163167720171616,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_100,car,0.564726689155995,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_50_95,pedestrian,0.3483537011486312,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_50,pedestrian,0.6687198040844453,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AP_75,pedestrian,0.3195747022408098,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_1,pedestrian,0.1304881232054294,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
ADD,large,YOLOv8m,real_only,100,0,3,real_internal,BDD,AR_10,pedestrian,0.38794048551292093,False,ADD\One-Stage\Real\project\metrics\E1_seed3_yolov8m_eval\internal\metrics.json
